0.0	108.93957544800001	BOAALB_M
1.07223904	1.779917896	PHYCUV_F
3.8600641760000003	4.846524456	PHYCUV_F
5.446979408000001	7.763016824	BOALUN_F
13.038436896	15.483145176	BOALUN_F
19.107314584	21.89513972	PHYCUV_F
21.89513972	23.78228152	BOALUN_F
30.45161416	32.917765768	BOALUN_F
37.635621176	40.659337448	BOALUN_F
45.269968952	47.157110752	BOALUN_F
52.60409016	55.370468336	BOALUN_F
59.573649368000005	61.375012408	BOALUN_F
64.870514584	66.264427152	PHYCUV_F
67.82989724	70.960837416	BOALUN_F
72.075966744	72.80509074400001	PHYCUV_F
75.76447158399999	78.35929224	BOALUN_F
81.94057499200001	84.53539383200001	BOALUN_F
90.432714	92.083962848	BOALUN_F
94.056885224	94.614449888	PHYCUV_F
98.774740632	99.396640728	PHYCUV_F
100.87633024	101.798456904	PHYCUV_F
104.607725368	107.288324784	BOALUN_F
