0.965015136	1.758472752	PHYCUV_F
6.562108736	7.377011496	PHYCUV_F
9.09259396	9.928941864	PHYCUV_F
11.237073856	11.79463852	PHYCUV_F
13.78900604	14.839799936000002	BOAALB_F
31.824079768000004	32.746206432	BOAALB_F
40.08032764000001	40.852340112	PHYCUV_F
42.460700488	42.99682000800001	PHYCUV_F
46.792550567999996	47.864789608	BOAALB_F
63.819718872	67.787006952	PHYCUV_F
67.422444952	68.62335485599999	BOAALB_F
72.075966744	73.083872168	BOAALB_F
98.36729016	99.632531864	BOAALB_F
99.846981488	102.248797664	PHYCUV_F
105.8300786	106.45197869600001	PHYCUV_F
108.16756297600001	108.70368249600001	PHYCUV_F
