0.579009808	1.07223904	PHYCUV_F
0.9864602800000001	2.101589608	BOAALB_F
5.446979408000001	6.411994544000001	BOAALB_F
7.377011496	8.792367392	PHYMAR_F
8.792367392	10.079056056	BOAALB_M
12.974103280000001	14.282235272	BOAALB_F
15.075692888	17.520399352000002	PHYCUV_F
16.1264886	17.11294888	BOAALB_F
18.871421632	20.201000584	BOAALB_M
21.423353816	29.207815784	PHYCUV_F
28.607360832	36.30604404	BOAALB_M
36.92794232	48.851249888	PHYCUV_F
42.610814680000004	46.685326664	BOAALB_M
48.379463984000004	50.116493408	PHYMAR_F
51.917856448	52.561199872	PHYCUV_F
52.282418448	54.212450536000006	BOAALB_F
56.078147192	57.707952712	PHYMAR_F
56.271149856	58.41562975200001	PHYCUV_F
61.460791168	62.983372784000004	BOAALB_F
61.846798312000004	63.969833064	PHYCUV_F
66.92921572	76.257702632	PHYCUV_F
68.837802664	75.24979720799999	BOAALB_M
79.81753842399999	81.25434128	PHYMAR_F
81.125672232	81.70468204000001	PHYCUV_F
85.75774888000001	99.95420539199999	PHYCUV_F
86.01508516000001	102.44180214400001	BOAALB_M
99.52530796	100.125762912	PHYCUV_F
99.95420539199999	102.95647652	PHYMAR_F
105.67996622400001	108.40345592800001	PHYCUV_F
106.92376460000001	108.40345592800001	PHYMAR_F
107.760110688	108.74657278400001	BOAALB_F
