0.0	9.693048912	BOAALB_M
4.181735888	6.3905494	BOALUN_F
10.915402144000002	11.430078336	PHYCUV_F
12.673874896000001	14.217901656	BOALUN_F
15.397364600000001	61.417902696	PHYCUV_F
15.933485936000002	21.16601572	BOAALB_M
18.399637544	20.158110296	BOALUN_F
22.238256576	23.374829232	BOAALB_F
23.86806028	25.883871128	BOALUN_F
26.484326080000002	108.93957544800001	BOAALB_M
29.894049496	31.695412536	BOALUN_F
35.962927184	38.193185840000005	BOALUN_F
41.881690680000006	44.090506008	BOALUN_F
48.336575512	49.45170484	BOALUN_F
52.94720701600001	54.469786816	BOALUN_F
58.54429880000001	60.045435272	BOALUN_F
64.37728353600001	65.94275544	BOALUN_F
67.229442288	68.08723533599999	PHYCUV_F
68.90213628	70.510496656	BOALUN_F
71.43262331999999	73.85588464	PHYCUV_F
73.85588464	75.59291406400001	BOALUN_F
75.957476064	78.680963952	PHYCUV_F
78.85252328800001	80.39654823200001	BOALUN_F
84.899955832	86.443982592	BOALUN_F
90.11104228800001	92.341300944	BOALUN_F
93.90677103200001	94.614449888	PHYCUV_F
96.11558636	97.702501592	BOALUN_F
98.581737968	99.332305296	PHYCUV_F
100.72621786399999	101.49823033599999	PHYCUV_F
101.584009096	103.471150896	BOALUN_F
103.792824424	104.47905632	PHYCUV_F
107.781555832	108.78946125600001	BOALUN_F
