0.0	3.023716272	BOALUN_F
5.725760832	8.342026632	BOALUN_F
7.398454824	8.899591296	BOAALB_F
11.022626048	13.016991752000001	BOALUN_F
16.94139136	20.007996104	BOALUN_F
17.606179928000003	18.978647352	BOAALB_F
22.366923808	24.039619616000003	BOALUN_F
25.4978658	98.238621112	PHYCUV_F
26.848888080000002	34.804907568	BOALUN_F
27.213448264	28.328577592000002	BOAALB_F
34.032895096	37.592730888	BOAALB_F
38.81508412	40.852340112	BOALUN_F
43.404272296	46.299319520000005	BOALUN_F
48.808361416	51.467515688	BOALUN_F
54.362562912	56.785826048000004	BOALUN_F
59.916766224	69.781372656	BOALUN_F
71.368287888	74.477784736	BOALUN_F
75.978919392	82.498139656	BOALUN_F
85.11440364	87.087326016	BOAALB_F
85.200184216	86.80854277600001	BOALUN_F
90.003818384	92.855977136	BOALUN_F
94.507225984	96.458703216	BOALUN_F
98.839076064	100.683327576	BOALUN_F
102.634804808	105.91585917600001	BOALUN_F
