0.0	0.922126664	BOALUN_F
0.0	3.3453879840000003	BOAALB_F
7.012449496	17.39173212	BOAALB_F
8.599364728	10.422171096	BOALUN_F
17.777737448	18.46397116	PHYCUV_F
20.758565248	22.817264568	BOALUN_F
21.037346671999998	37.76429022400001	BOAALB_M
30.816174344000004	33.518218904	BOALUN_F
40.208996688000006	46.449433712	BOAALB_M
40.466334784000004	42.203362392	BOALUN_F
49.151478272	50.781281976	BOALUN_F
49.880600456	50.995729784	BOAALB_F
52.561199872	57.922400520000004	BOAALB_M
62.704589544	70.44616304	BOAALB_M
63.905499448	66.779101528	BOALUN_F
75.421354728	83.46315479200001	BOAALB_M
76.322036248	78.530851576	BOALUN_F
82.86269984	85.221627544	BOALUN_F
89.231805912	108.93957544800001	BOAALB_M
90.34693524000001	92.6844178	BOALUN_F
101.648344528	104.950842224	BOALUN_F
