2.058701136	2.744934848	PHYCUV_F
10.143389672000001	12.630986424000001	PHYCUV_F
16.619717832000003	17.627625072	BOAALB_F
17.84207288	18.313856968	PHYCUV_F
31.202181488	34.140119	PHYCUV_F
36.949387464	39.072422216	PHYCUV_F
40.79849208	41.73281136800001	BOAALB_F
41.818878872	42.226972208	PHYCUV_F
43.880827016	50.732507848	PHYCUV_F
68.044277856	68.645678944	PHYCUV_F
74.015334888	75.024829312	PHYCUV_F
77.75261385600001	78.439929904	PHYCUV_F
83.444449992	97.641819952	PHYCUV_F
96.61084588	97.512947512	BOAALB_F
